0.00000000	0.04970819	0.00000000	0.00000000	0.01203784	0.00000000	0.00000000	0.00000000	0.00000000	0.02296050	0.00000000	0.00000000	0.03826166	0.02339602	0.00000000	0.03229434	0.00000000	0.00000000	0.00000000	0.00000000
0.10993687	0.00508909	0.03498330	0.00164013	0.00000000	0.00408735	0.03640850	0.02531294	0.01500489	0.00175971	0.00000000	0.00000000	0.03558866	0.00299161	0.00000000	0.00000000	0.00000000	0.00000000	0.08524380	0.02967057
0.00000000	0.00916489	0.00000000	0.06230170	0.00000000	0.00460557	0.00000000	0.00000000	0.00761170	0.05384780	0.00000000	0.00229808	0.02363800	0.00014906	0.05716698	0.02409773	0.00000000	0.02483601	0.02069574	0.00000000
0.00000000	0.00057138	0.00000000	0.05022445	0.08016235	0.00000000	0.00556728	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.22719437	0.06303795	0.00000000	0.00000000	0.00000000	0.02692642
0.00177698	0.00000000	0.01924230	0.06271956	0.00641484	0.00000000	0.00104676	0.12147036	0.01030963	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.03080393	0.00000000	0.14067790	0.00000000	0.01520779	0.00000000
0.00000000	0.05437775	0.00207150	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.02060124	0.00006068	0.00000000	0.00000000	0.05972289	0.00000000	0.00738845	0.00003858	0.00000000	0.00000000	0.00000000
0.00000000	0.00000000	0.00000000	0.06093895	0.05765841	0.02876826	0.00076985	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.29566566	0.00000000	0.00000000	0.00000000	0.00000000	0.11929324
0.00000000	0.01811726	0.00328107	0.01341398	0.00000000	0.00000000	0.00000000	0.00893983	0.00077986	0.04619426	0.00000000	0.00287465	0.03396599	0.02861113	0.00000000	0.01124849	0.00000000	0.00000000	0.00145574	0.00073310
0.01118888	0.00000000	0.00000000	0.18534415	0.04495531	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.04789205	0.00000000	0.04311723	0.00000000	0.01828163	0.00000000	0.00328325	0.00000000
0.04975407	0.00104657	0.00000000	0.00000000	0.00000000	0.01100750	0.02898504	0.00000000	0.07698960	0.00201955	0.00000000	0.08489561	0.00701892	0.00000000	0.00000000	0.00825740	0.00000000	0.02922546	0.00000000	0.04565541
0.04567601	0.00000000	0.02589861	0.00328084	0.00000000	0.00449416	0.04676330	0.01855281	0.00000000	0.03013082	0.00000000	0.04730196	0.02040858	0.00000000	0.00000000	0.00000000	0.01489997	0.00000000	0.00000000	0.00000000
0.00708650	0.00342822	0.00000000	0.01909887	0.00768199	0.05238529	0.00544594	0.00000000	0.03113159	0.00302610	0.00000000	0.01302774	0.00193746	0.00000000	0.02033142	0.01373381	0.00000000	0.00000000	0.00000000	0.18612494
0.02141148	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.08353736	0.00000000	0.00227490	0.00212746	0.00000000	0.00000000	0.00000000	0.00000000	0.01648692	0.10702642	0.00000000	0.00000000	0.00000000
0.00000000	0.05633682	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00742147	0.00000000	0.00000000	0.00112408	0.02396346	0.02205676	0.02198534	0.00000000	0.00000000	0.00000000	0.00000000
0.03069496	0.00598065	0.00387139	0.02122843	0.00384065	0.00000000	0.02263768	0.00000000	0.02817046	0.00749357	0.00000000	0.00000000	0.02714456	0.00214590	0.00000000	0.00098734	0.00000000	0.00000000	0.08636304	0.03144746
0.00000000	0.00000000	0.00000000	0.00692091	0.00000000	0.00000000	0.18033732	0.00000000	0.00000000	0.00000000	0.00000000	0.03171927	0.00000000	0.00000000	0.00000000	0.00000000	0.01158612	0.00000000	0.00000000	0.06501021
0.00000000	0.01799978	0.00000000	0.00000000	0.02092436	0.00000000	0.00000000	0.00000000	0.00000000	0.02290590	0.00000000	0.00000000	0.04112055	0.00593288	0.00000000	0.03207235	0.00000000	0.00000000	0.00000000	0.00000000
0.00628272	0.00000000	0.00000000	0.17807555	0.03446309	0.00000000	0.00005632	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.04026906	0.00000000	0.04319337	0.00000000	0.01701774	0.00000000	0.00293716	0.00000000
0.00000000	0.01689491	0.00071341	0.01450283	0.00000000	0.00068651	0.00000000	0.00776685	0.00105298	0.03598474	0.00000000	0.00016015	0.02486075	0.02319722	0.00000000	0.00669286	0.00000000	0.00000000	0.00220978	0.00067598
0.07607436	0.00283585	0.03806597	0.00007457	0.00000000	0.00132118	0.03608940	0.00940673	0.00000000	0.00197699	0.00000000	0.01575356	0.01561475	0.00477627	0.00000000	0.00061632	0.00616943	0.00000000	0.00000000	0.00909465
0.03622926	0.00048850	0.00000000	0.00000000	0.00001035	0.00981346	0.03016063	0.00000000	0.07708117	0.00082470	0.00000000	0.06240429	0.00698808	0.00000000	0.00000000	0.00001650	0.00000000	0.03487786	0.00000000	0.03880406
0.00000000	0.00000000	0.00000000	0.00000000	0.04196271	0.00182145	0.00414097	0.00000000	0.00000000	0.04748356	0.00000000	0.00191176	0.03740677	0.00687259	0.02121957	0.00000000	0.00540142	0.00000000	0.00000000	0.00000000
0.04804288	0.00710065	0.00000000	0.00737981	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.03500545	0.00000000	0.00525891	0.00546080	0.03118775	0.00070655	0.00544679	0.01014368	0.00000000	0.00000000	0.00392888
0.00000000	0.01758730	0.00000000	0.01709843	0.00786792	0.00000000	0.00112619	0.00000000	0.00069610	0.01948414	0.00000000	0.00000000	0.03126821	0.00905336	0.01904272	0.01245236	0.00000000	0.00000000	0.00000000	0.00048116
0.02736374	0.00172870	0.00000000	0.00764145	0.01155019	0.00076894	0.00295879	0.00000000	0.00000000	0.02155070	0.00000000	0.01447824	0.01865234	0.00000000	0.00943509	0.03020956	0.00000000	0.00000000	0.00556882	0.00087724
0.00000000	0.00007157	0.05637812	0.01084021	0.00000000	0.01663741	0.06091915	0.00000000	0.00000000	0.00000000	0.00670087	0.00000000	0.00000000	0.00000000	0.00287543	0.00000000	0.00000000	0.00000000	0.15632092	0.07108601
0.03210420	0.00000000	0.00000000	0.00855961	0.00000000	0.00170075	0.00000000	0.00000000	0.00128041	0.03696779	0.00000000	0.01046746	0.04407974	0.00000000	0.00000000	0.00000000	0.00587927	0.00000000	0.00685285	0.00542633
0.00000000	0.01645205	0.00000000	0.00212267	0.00000000	0.00000000	0.00000000	0.00046590	0.00000000	0.02519157	0.00000000	0.00000000	0.00130942	0.05266446	0.00000000	0.00000000	0.00149609	0.00000000	0.00000000	0.00000000
0.00000000	0.00746527	0.02039879	0.02077162	0.01614862	0.00564670	0.02581414	0.00000000	0.00000000	0.00000000	0.00896745	0.00000000	0.00000000	0.00988962	0.00000000	0.00000000	0.00000000	0.00000000	0.13412464	0.06339488
0.00000000	0.00000000	0.00030452	0.07362324	0.00000000	0.00557257	0.00097938	0.00000000	0.00574495	0.02459667	0.00000000	0.00000000	0.02079246	0.00000000	0.05594166	0.00901417	0.00749204	0.02680808	0.00469378	0.00000000
0.00000000	0.00000000	0.00000000	0.00894069	0.00000000	0.00000000	0.15714789	0.00000000	0.00000000	0.00000000	0.00000000	0.01563765	0.00000000	0.00000000	0.00118276	0.00000000	0.00980435	0.00000000	0.00000000	0.06157107
0.29873673	0.00636105	0.00000000	0.00079135	0.00000000	0.00000000	0.00000000	0.00000000	0.01837461	0.00000000	0.00000000	0.01258735	0.02551514	0.00000000	0.00000000	0.00000000	0.02110518	0.00000000	0.00000000	0.00578713
0.00297720	0.00092576	0.00000000	0.00818777	0.00943934	0.05137320	0.00569831	0.00085248	0.02674585	0.00000000	0.00000000	0.00680954	0.00000000	0.00051013	0.02013916	0.00767764	0.00181334	0.01138126	0.00000000	0.11517845
0.00000000	0.00484253	0.00000000	0.00000000	0.00000000	0.05737057	0.00000000	0.00000000	0.11683650	0.00000000	0.43231061	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.05806453	0.00000000
0.03275172	0.00497316	0.00650240	0.00430978	0.00000000	0.00000000	0.01413651	0.00533798	0.00061110	0.00668633	0.00000000	0.00000000	0.02217954	0.00287709	0.00000000	0.00000000	0.00000000	0.00000000	0.07912121	0.02326622
0.02004235	0.00000000	0.01959155	0.00000000	0.00855009	0.00000000	0.05786907	0.01063662	0.00000000	0.00000000	0.00000000	0.04161987	0.00795781	0.00000000	0.00000000	0.00000000	0.00959496	0.00000000	0.00000000	0.00000000
0.09236175	0.00000000	0.03716674	0.00000000	0.00000000	0.00000000	0.00841196	0.01419154	0.01553702	0.00220568	0.00000000	0.01378640	0.00787623	0.00000000	0.00000000	0.00000000	0.00998085	0.00000000	0.00000000	0.00483851
0.00088526	0.01602789	0.00000000	0.00000000	0.01716470	0.00010658	0.00000000	0.00000000	0.00266044	0.01736961	0.00000000	0.00000000	0.00793939	0.00635923	0.00000000	0.01638617	0.00000000	0.00000000	0.00591482	0.00544059
0.10144353	0.00096518	0.00413518	0.00000000	0.00000000	0.00000000	0.00324400	0.00015635	0.00000000	0.01782901	0.00000000	0.00694899	0.00932218	0.00078440	0.00000000	0.00000000	0.02007517	0.00000000	0.00000000	0.00002129
0.00000000	0.00128886	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.07481217	0.14530491	0.00000000	0.00000000	0.00000000	0.00000000	0.03783794	0.00000000	0.00000000	0.04422058	0.00000000	0.00000000	0.00000000
