2.08E-03	2.91E-01	0.00E+00	0.00E+00	3.71E-03	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	9.80E-03	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	4.48E-04	0.00E+00	6.09E-04	0.00E+00	1.71E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
8.07E-02	2.12E-02	0.00E+00	2.08E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.43E-02	0.00E+00	0.00E+00	2.17E-01	0.00E+00	0.00E+00	0.00E+00	2.27E-02	0.00E+00	0.00E+00	0.00E+00	1.45E-02	0.00E+00	0.00E+00	5.20E-03	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	2.77E-03	0.00E+00
0.00E+00	0.00E+00	3.40E-01	2.71E-02	3.15E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	6.72E-04	6.18E-02	6.22E-02	2.66E-04	4.96E-02	5.41E-02	1.07E-01	1.65E-02	4.46E-02	0.00E+00	3.72E-02	0.00E+00	3.30E-02	7.96E-03	0.00E+00	7.89E-02	7.27E-02	0.00E+00
2.20E-02	8.59E-02	0.00E+00	1.53E-03	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.77E-03	0.00E+00	0.00E+00	0.00E+00	1.05E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	9.49E-03	0.00E+00	1.12E-02	0.00E+00	0.00E+00	0.00E+00	1.29E-02	0.00E+00	0.00E+00	0.00E+00
5.66E-02	5.31E-02	4.22E-03	5.99E-03	2.71E-03	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.22E-02	0.00E+00	0.00E+00	0.00E+00	6.40E-02	0.00E+00	4.61E-04	0.00E+00	0.00E+00	8.60E-03	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.48E-03	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	2.57E-02
7.15E-02	1.46E-02	0.00E+00	0.00E+00	5.78E-04	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	2.99E-03	0.00E+00	0.00E+00	0.00E+00	2.93E-04	9.61E-04	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	3.41E-03	0.00E+00	0.00E+00	1.85E-01	0.00E+00	0.00E+00	1.24E-03
3.70E-02	6.69E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.58E-03	0.00E+00	0.00E+00	0.00E+00	3.12E-03	0.00E+00	0.00E+00	0.00E+00	1.34E-02	0.00E+00	1.88E-03	0.00E+00	0.00E+00	0.00E+00	4.86E-02	0.00E+00	0.00E+00	0.00E+00
0.00E+00	1.78E-02	1.04E-02	2.39E-01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.07E-01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	2.10E-02	0.00E+00	0.00E+00	0.00E+00
5.82E-02	1.92E-02	0.00E+00	1.90E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	3.14E-02	0.00E+00	0.00E+00	2.07E-01	0.00E+00	0.00E+00	0.00E+00	7.13E-03	0.00E+00	0.00E+00	0.00E+00	1.38E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	5.86E-03	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	9.58E-04	0.00E+00
7.47E-04	3.03E-03	2.76E-03	1.61E-01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	7.93E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	6.64E-03	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	2.77E-02	0.00E+00	0.00E+00	0.00E+00
1.40E-02	1.70E-02	4.89E-04	2.77E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	2.91E-02	0.00E+00	0.00E+00	1.07E-02	0.00E+00	0.00E+00	1.72E-01	5.21E-03	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	5.43E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.11E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	8.75E-03	5.22E-02
4.82E-02	1.32E-02	3.96E-03	2.85E-03	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	6.25E-02	0.00E+00	0.00E+00	0.00E+00	2.43E-02	0.00E+00	0.00E+00	0.00E+00	1.22E-01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	3.42E-02	4.80E-03	0.00E+00	0.00E+00	2.17E-02	0.00E+00	0.00E+00	5.80E-03
5.30E-02	6.67E-03	0.00E+00	0.00E+00	3.11E-03	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	9.68E-04	3.75E-03	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.59E-01	0.00E+00	0.00E+00	0.00E+00
6.49E-05	2.64E-03	4.83E-04	1.26E-01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	5.19E-04	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	6.67E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	2.41E-02	0.00E+00	0.00E+00	0.00E+00
2.25E-02	5.22E-03	2.27E-03	4.32E-03	5.29E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.17E-02	2.01E-01	0.00E+00	0.00E+00	0.00E+00	1.43E-03	1.04E-03	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.03E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	2.74E-02
7.67E-02	2.64E-03	0.00E+00	1.84E-03	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	5.62E-03	1.10E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	8.81E-03	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
9.82E-03	1.30E-02	1.69E-04	2.31E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	3.53E-02	0.00E+00	0.00E+00	8.97E-03	0.00E+00	0.00E+00	1.47E-01	0.00E+00	0.00E+00	6.50E-06	0.00E+00	0.00E+00	0.00E+00	0.00E+00	4.84E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	8.61E-03	0.00E+00	0.00E+00	0.00E+00	0.00E+00	9.01E-05	3.99E-02
2.21E-02	4.58E-02	3.56E-03	3.97E-03	3.63E-03	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	6.47E-03	0.00E+00	0.00E+00	0.00E+00	6.57E-03	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	2.80E-03	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	6.82E-03
0.00E+00	1.82E-01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.11E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
2.67E-02	4.22E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.45E-03	0.00E+00	0.00E+00	0.00E+00	3.03E-03	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	2.62E-02	0.00E+00	0.00E+00	0.00E+00
8.01E-03	5.22E-03	1.97E-03	5.79E-03	4.10E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.34E-03	0.00E+00	0.00E+00	5.01E-02	1.29E-01	0.00E+00	5.42E-04	0.00E+00	0.00E+00	5.82E-03	9.76E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.74E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	5.18E-02
3.64E-02	1.15E-02	2.30E-03	1.77E-03	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	4.82E-02	0.00E+00	0.00E+00	0.00E+00	1.33E-02	0.00E+00	0.00E+00	0.00E+00	1.26E-01	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	3.44E-02	3.84E-03	0.00E+00	0.00E+00	8.61E-03	0.00E+00	0.00E+00	2.60E-03
2.54E-02	1.15E-04	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	7.36E-02	0.00E+00	0.00E+00	8.97E-02	0.00E+00	0.00E+00	5.34E-04	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.18E-01	0.00E+00	1.81E-01	0.00E+00	0.00E+00	0.00E+00	6.96E-02	0.00E+00	0.00E+00	0.00E+00
5.89E-04	0.00E+00	0.00E+00	1.19E-01	8.33E-03	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	2.05E-02	0.00E+00	0.00E+00	1.07E-01	0.00E+00	0.00E+00	1.48E-02	3.57E-03	0.00E+00	0.00E+00	0.00E+00	3.20E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.86E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00
3.26E-03	5.55E-02	0.00E+00	4.80E-04	5.56E-03	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.42E-03	0.00E+00	0.00E+00	0.00E+00
1.86E-02	0.00E+00	7.29E-03	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	5.97E-02	0.00E+00	0.00E+00	9.76E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	2.53E-01	0.00E+00	1.97E-01	6.63E-03	0.00E+00	0.00E+00	0.00E+00	1.03E-01	0.00E+00	3.63E-03
2.59E-02	2.82E-02	2.49E-05	5.32E-03	6.96E-03	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.25E-02	0.00E+00	0.00E+00	0.00E+00	9.88E-03	0.00E+00	0.00E+00	1.16E-04	3.35E-04	0.00E+00	0.00E+00	2.68E-03	0.00E+00	3.09E-05	0.00E+00	0.00E+00	0.00E+00	1.53E-03	6.19E-05	1.49E-05	3.94E-03	0.00E+00	2.07E-03	2.45E-03
4.20E-02	0.00E+00	1.87E-05	9.34E-03	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	5.67E-02	0.00E+00	0.00E+00	1.87E-01	0.00E+00	0.00E+00	0.00E+00	8.14E-03	0.00E+00	0.00E+00	0.00E+00	9.09E-03	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.38E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	3.99E-03	0.00E+00
5.72E-03	0.00E+00	2.79E-02	1.01E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	4.14E-03	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	2.61E-02	4.52E-02	0.00E+00	0.00E+00	0.00E+00	4.02E-03	0.00E+00	0.00E+00	5.28E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	6.92E-03	4.63E-02	1.12E-01	0.00E+00
1.57E-02	1.63E-04	1.43E-03	2.24E-02	6.40E-03	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	4.91E-03	0.00E+00	0.00E+00	6.24E-02	4.71E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	5.07E-03	0.00E+00	8.62E-03	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	4.57E-02	0.00E+00
9.95E-03	1.02E-03	3.40E-02	2.32E-03	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.67E-02	0.00E+00	0.00E+00	1.06E-02	0.00E+00	0.00E+00	5.27E-03	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	5.62E-02	0.00E+00	0.00E+00	6.25E-02	0.00E+00	0.00E+00	3.43E-02	0.00E+00	0.00E+00	1.11E-02	9.52E-02	0.00E+00	1.01E-01
2.81E-04	0.00E+00	1.54E-03	8.01E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	2.28E-03	0.00E+00	0.00E+00	0.00E+00	4.35E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	2.70E-03	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	3.04E-02	0.00E+00	0.00E+00	0.00E+00
