afd10,"0.01632653,0.01224490,0.00408163,0.00408163,0.00000000,0.01632653,0.01632653,0.00000000,0.00000000,0.00000000,0.00000000,0.02448980,0.00816327,0.01632653,0.01632653,0.00000000,0.03265306,0.00408163,0.00000000,0.02040816,0.01224490,0.00816327,0.00000000,0.00408163,0.00000000,0.00408163,0.02857143,0.00408163,0.00000000,0.00408163,0.01224490,0.00408163,0.05714286,0.04897959,0.00816327,0.00816327,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00408163,0.00408163,0.00408163,0.00000000,0.00000000,0.03265306,0.02857143,0.00000000,0.00000000,0.00000000,0.00408163,0.00408163,0.00408163,0.04489796,0.01224490,0.03265306,0.02857143,0.00408163,0.00408163,0.00000000,0.01632653,0.10612245,0.02448980,0.01224490,0.00408163,0.00816327,0.00000000,0.05714286,0.00816327,0.02448980,0.01632653,0.01632653,0.01224490,0.00000000,0.00000000,0.00000000,0.00816327,0.00000000,0.00408163,0.00408163,0.03673469,0.00408163,0.00000000,0.01224490,0.01224490,0.00000000,0.00408163,0.00000000"
mjd78,"0.01687764,0.01687764,0.00000000,0.00000000,0.00000000,0.02109705,0.01687764,0.00421941,0.00000000,0.00421941,0.00843882,0.02109705,0.00000000,0.01687764,0.00421941,0.00843882,0.01265823,0.01265823,0.00843882,0.00000000,0.02109705,0.00843882,0.00843882,0.01687764,0.00421941,0.01265823,0.01265823,0.00421941,0.00421941,0.00421941,0.00843882,0.00000000,0.08016878,0.05907173,0.01265823,0.01265823,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00843882,0.00421941,0.00000000,0.01687764,0.01265823,0.00843882,0.04219409,0.02953586,0.00843882,0.00421941,0.00421941,0.00843882,0.00843882,0.00843882,0.06329114,0.02531646,0.03375527,0.01687764,0.00843882,0.00843882,0.00000000,0.01265823,0.02953586,0.00000000,0.02109705,0.01265823,0.00843882,0.00000000,0.00421941,0.00421941,0.00000000,0.00000000,0.02531646,0.00843882,0.00843882,0.00843882,0.00000000,0.02109705,0.00843882,0.01265823,0.00000000,0.01687764,0.00421941,0.00421941,0.00421941,0.01265823,0.00421941,0.00000000,0.00421941"
sws19,"0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.10000000,0.10000000,0.10000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.10000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.10000000,0.10000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.10000000,0.00000000,0.10000000,0.10000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.10000000,0.00000000,0.00000000,0.00000000"
rkh9,"0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06451613,0.06451613,0.00000000,0.00000000,0.00000000,0.04838710,0.03225806,0.03225806,0.01612903,0.01612903,0.01612903,0.00000000,0.03225806,0.03225806,0.00000000,0.01612903,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.12903226,0.12903226,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06451613,0.00000000,0.04838710,0.04838710,0.00000000,0.00000000,0.01612903,0.01612903,0.00000000,0.01612903,0.01612903,0.01612903,0.00000000,0.00000000,0.00000000,0.03225806,0.03225806,0.00000000,0.00000000,0.03225806,0.01612903,0.01612903,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000"
skm37,"0.02000000,0.02000000,0.00000000,0.00000000,0.00000000,0.04000000,0.02000000,0.02000000,0.02000000,0.00000000,0.00000000,0.06000000,0.04000000,0.02000000,0.02000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.04000000,0.02000000,0.02000000,0.02000000,0.00000000,0.00000000,0.00000000,0.02000000,0.00000000,0.08000000,0.08000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06000000,0.02000000,0.04000000,0.04000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06000000,0.04000000,0.02000000,0.02000000,0.00000000,0.00000000,0.00000000,0.02000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.04000000,0.02000000,0.02000000,0.00000000,0.02000000,0.00000000,0.00000000,0.00000000,0.02000000,0.00000000,0.00000000,0.00000000"
ril13,"0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00392157,0.00000000,0.00392157,0.00392157,0.00000000,0.00000000,0.03921569,0.03921569,0.00000000,0.00000000,0.00000000,0.00784314,0.00000000,0.00000000,0.00784314,0.01960784,0.01960784,0.00000000,0.02352941,0.02352941,0.00000000,0.05490196,0.01176471,0.00784314,0.01568627,0.03137255,0.00392157,0.00392157,0.00392157,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00392157,0.00392157,0.00000000,0.00000000,0.00000000,0.00392157,0.00000000,0.00392157,0.00392157,0.00000000,0.00000000,0.00000000,0.00000000,0.06666667,0.06274510,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01176471,0.03921569,0.01176471,0.00784314,0.00784314,0.00000000,0.00000000,0.01568627,0.00392157,0.00392157,0.02745098,0.03529412,0.03529412,0.00000000,0.00000000,0.00000000,0.04313725,0.04313725,0.00000000,0.00000000,0.07058824,0.01960784,0.01568627,0.01568627,0.06666667,0.00784314,0.01568627,0.02745098"
jrw98,"0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03053435,0.02290076,0.00000000,0.00000000,0.00000000,0.00000000,0.00763359,0.00763359,0.00000000,0.00000000,0.00000000,0.02290076,0.01526718,0.00763359,0.00763359,0.01526718,0.01526718,0.00000000,0.01526718,0.00000000,0.00000000,0.01526718,0.00763359,0.00763359,0.00000000,0.02290076,0.00763359,0.05343511,0.03053435,0.02290076,0.02290076,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01526718,0.00763359,0.00763359,0.00763359,0.00763359,0.03816794,0.03053435,0.00000000,0.00000000,0.00000000,0.01526718,0.01526718,0.00000000,0.03816794,0.02290076,0.01526718,0.00000000,0.01526718,0.01526718,0.00000000,0.00000000,0.04580153,0.00763359,0.01526718,0.00763359,0.00763359,0.00763359,0.02290076,0.00000000,0.01526718,0.01526718,0.03053435,0.01526718,0.01526718,0.00763359,0.00763359,0.04580153,0.01526718,0.00763359,0.00763359,0.01526718,0.00763359,0.00763359,0.00000000,0.03053435,0.01526718,0.00763359,0.00763359"
jme42,"0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01075269,0.01075269,0.00000000,0.00000000,0.00000000,0.00000000,0.02150538,0.01075269,0.01075269,0.01075269,0.00000000,0.02150538,0.01075269,0.00000000,0.01075269,0.03225806,0.01075269,0.02150538,0.04301075,0.00000000,0.02150538,0.00000000,0.00000000,0.00000000,0.00000000,0.01075269,0.00000000,0.06451613,0.04301075,0.01075269,0.01075269,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03225806,0.03225806,0.00000000,0.00000000,0.00000000,0.02150538,0.02150538,0.00000000,0.05376344,0.02150538,0.03225806,0.01075269,0.01075269,0.01075269,0.00000000,0.00000000,0.04301075,0.00000000,0.02150538,0.00000000,0.02150538,0.01075269,0.02150538,0.01075269,0.01075269,0.01075269,0.03225806,0.01075269,0.02150538,0.02150538,0.00000000,0.04301075,0.00000000,0.02150538,0.02150538,0.01075269,0.01075269,0.01075269,0.00000000,0.01075269,0.00000000,0.00000000,0.00000000"
bpc20,"0.01791045,0.00597015,0.01194030,0.00597015,0.00298507,0.04477612,0.02089552,0.02089552,0.00298507,0.01194030,0.01194030,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00298507,0.00000000,0.00298507,0.01194030,0.00298507,0.00597015,0.00298507,0.00298507,0.00000000,0.00000000,0.00597015,0.00298507,0.13134328,0.06268657,0.05970149,0.03582090,0.02089552,0.01194030,0.00895522,0.00895522,0.00000000,0.00000000,0.00597015,0.00597015,0.00000000,0.01492537,0.00895522,0.00597015,0.06865672,0.03283582,0.03283582,0.01194030,0.01492537,0.01791045,0.00597015,0.00895522,0.02985075,0.00597015,0.01791045,0.00895522,0.00895522,0.00895522,0.00000000,0.00298507,0.02089552,0.00000000,0.01492537,0.00298507,0.00895522,0.00895522,0.00597015,0.00597015,0.00000000,0.00000000,0.00298507,0.00000000,0.00298507,0.00000000,0.00298507,0.01791045,0.00597015,0.00597015,0.00597015,0.00895522,0.00298507,0.00000000,0.00597015,0.00597015,0.00000000,0.00298507,0.00000000"
jdh99,"0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.02898551,0.01449275,0.00724638,0.00724638,0.00000000,0.00000000,0.01449275,0.00724638,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03623188,0.02898551,0.00724638,0.02898551,0.02173913,0.00000000,0.02898551,0.01449275,0.00724638,0.00724638,0.02898551,0.00000000,0.02173913,0.01449275,0.00724638,0.00724638,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.02173913,0.00000000,0.00000000,0.03623188,0.02173913,0.00724638,0.00724638,0.00000000,0.00724638,0.00724638,0.00724638,0.04347826,0.02898551,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.02898551,0.03623188,0.00000000,0.01449275,0.01449275,0.00000000,0.00000000,0.00724638,0.00000000,0.00000000,0.01449275,0.05072464,0.04347826,0.00724638,0.00000000,0.00724638,0.03623188,0.02898551,0.00000000,0.00000000,0.05072464,0.01449275,0.00724638,0.02173913,0.05797101,0.00724638,0.00000000,0.02173913"
