wli1	1	h	0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.01,0.0,0.03,0.01,0.0,0.02,0.0,0.03,0.04,0.0,0.04,0.03,0.0,0.01,0.04,0.07,0.01,0.0,0.0,0.0,0.0,0.03,0.1,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.01,0.09,0.0,0.03,0.0,0.0,0.01,0.0,0.0,0.04,0.01,0.09,0.0,0.0,0.0,0.0,0.03,0.0,0.02,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.02,0.07
jum48	1	h	0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.0,0.06,0.0,0.02,0.04,0.02,0.08,0.02,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.02,0.02,0.0,0.02,0.0,0.0,0.0,0.1,0.0,0.0,0.02,0.0,0.02,0.02,0.0,0.04,0.06,0.06,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06
doc23	0	h	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.17,0.0,0.0,0.0,0.0,0.04,0.0,0.12,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.17
aag45	0	l	0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.06,0.01,0.01,0.0,0.0,0.03,0.0,0.01,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.01,0.02,0.02,0.01,0.0,0.01,0.0,0.0,0.0,0.05,0.01,0.02,0.04,0.0,0.01,0.01,0.0,0.0,0.07,0.0,0.01,0.02,0.0,0.0,0.01,0.01,0.02,0.01,0.17,0.0,0.0,0.0,0.01,0.02,0.0,0.02,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0.01,0.0,0.03,0.0,0.01,0.01,0.0,0.03,0.1
wag7	1	h	0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.04,0.0,0.02,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.18,0.0,0.0,0.0,0.0,0.0,0.02,0.09,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.13,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
rde8	0	l	0.01,0.02,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.04,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.01,0.0,0.0,0.04,0.07,0.0,0.01,0.0,0.0,0.0,0.0,0.04,0.01,0.01,0.03,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.01,0.02,0.0,0.0,0.02,0.01,0.02,0.03,0.13,0.0,0.0,0.01,0.0,0.01,0.01,0.02,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.03,0.09
kbs29	0	m	0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.11,0.0,0.03,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.03,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.01,0.01,0.0,0.03,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.01,0.01,0.0,0.05,0.12
dkd15	1	h	0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mjg82	0	m	0.0,0.02,0.0,0.01,0.01,0.0,0.01,0.0,0.01,0.0,0.03,0.01,0.01,0.0,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.0,0.03,0.02,0.01,0.02,0.03,0.02,0.01,0.01,0.0,0.0,0.01,0.01,0.07,0.01,0.01,0.04,0.0,0.01,0.0,0.01,0.0,0.07,0.0,0.02,0.03,0.0,0.01,0.01,0.02,0.02,0.0,0.13,0.0,0.0,0.0,0.0,0.03,0.0,0.02,0.01,0.0,0.02,0.01,0.0,0.01,0.0,0.01,0.0,0.01,0.01,0.0,0.0,0.0,0.03,0.09
tar57	1	m	0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.02,0.02,0.02,0.04,0.0,0.0,0.02,0.1,0.0,0.02,0.0,0.0,0.0,0.0,0.06,0.02,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.02,0.02,0.0,0.02,0.02,0.02,0.02,0.06,0.06,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.04
koj1	0	h	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.21
clk93	0	h	0.0,0.02,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.06,0.0,0.01,0.0,0.0,0.05,0.01,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.01,0.02,0.0,0.01,0.0,0.0,0.0,0.0,0.02,0.01,0.01,0.05,0.0,0.01,0.0,0.0,0.0,0.07,0.0,0.01,0.02,0.0,0.0,0.01,0.02,0.01,0.01,0.18,0.01,0.0,0.01,0.0,0.02,0.01,0.02,0.01,0.0,0.02,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.0,0.01,0.01,0.01,0.03,0.11
