ket38	1	5,5,6,6,0,0,3,2,1,4,3,3,2,0,3,6,1,2,0,0,3,0,1,2,1,0,0,3,1,0
abr26	0	12,4,8,3,7,3,5,9,12,0,6,3,7,0,2,2,10,2,5,1,1,4,5,8,1,8,1,1,5,4
mjs187	0	30,9,10,2,20,8,3,7,2,1,6,3,7,1,6,1,2,3,5,1,2,11,3,1,3,2,4,1,1,5
rjm105	1	1,1,4,0,0,0,4,5,3,0,4,1,4,0,0,0,3,0,4,0,0,0,4,0,0,3,0,1,0,3
avn10	0	36,21,1,22,14,7,0,2,2,17,0,0,1,5,1,5,1,0,0,15,0,7,0,3,0,0,3,0,0,0
jam267	1	1,1,1,1,0,0,1,2,5,0,0,3,2,0,0,1,0,2,1,0,1,0,0,4,1,3,0,1,4,1
ang92	1	0,0,2,1,0,0,2,1,4,1,1,0,1,0,0,1,4,1,1,0,0,0,1,0,1,4,0,0,0,1
kmt51	0	20,12,12,3,7,6,6,16,12,2,2,11,14,0,6,2,9,7,8,0,4,1,1,3,7,8,1,5,3,7
sbb28	0	188,72,42,50,101,53,3,17,19,25,8,23,14,15,33,11,11,13,0,28,13,43,0,19,10,1,23,7,11,0
rsb45	1	3,2,13,0,1,1,11,8,3,0,10,3,7,0,2,0,1,5,8,0,0,0,10,4,5,3,0,1,3,7
drr38	1	1,1,1,0,0,0,1,2,5,0,0,5,1,0,0,0,2,2,0,0,1,0,0,7,2,5,0,2,5,0
